timestamp,symbol,signal,volume,mean_volume,current_pct,price_threshold,trail_stop_pct,body_ratio,green_volume,green_price,red_price,green_body
2026-08-09 10:30:13.250331,AMAT,none,160667.0,148773.33333333334,0.24870543254329738,0.3104314258041124,0.3,0.35356200527705667,True,False,False,False
2026-08-09 10:30:13.438157,LITE,none,174910.0,295578.6666666667,-0.02801340161133086,2.311550747110924,0.3,0.030193236714975945,False,False,False,False
2026-08-09 10:30:13.624503,ALAB,none,95076.0,164991.13333333333,0.15395296887734805,2.710998281137363,0.3,0.15269461077843893,True,False,False,False
2026-08-09 10:30:13.814693,STX,none,289810.0,344581.3333333333,0.7101316192225228,6.232115195328067,0.3,0.6921241050119281,True,False,False,False
2026-08-09 10:30:14.004238,CIEN,none,66179.0,87137.66666666667,-0.3034938208658072,0.24715019417177103,0.3,0.4826254826254767,True,False,True,False
2026-08-09 10:30:14.193330,AMD,none,786702.0,1130004.8,0.4887422198086871,0.847938725821144,0.3,0.7428571428571583,False,False,False,True
2026-08-09 10:30:14.373608,MPWR,none,38218.0,31408.533333333333,0.09389267565455704,1.9893594881058996,0.3,0.14785553047403613,False,False,False,False
2026-08-09 10:30:14.563813,SIMO,none,47632.0,23472.833333333332,-0.2755034728958828,1.3163742871878874,0.3,0.16985645933013838,False,False,False,False
2026-08-09 10:30:14.750655,BE,none,467645.0,534455.9,1.8708116157855594,1.5455765976677527,0.3,0.9594272076372344,False,True,False,True
2026-08-09 10:30:14.960929,ISRG,none,77541.0,120104.0,0.039705648790310265,0.7817899386092,0.3,0.12295081967216208,False,False,False,False
2026-08-09 10:30:15.156166,CRDO,none,199456.0,159101.66666666666,1.1435780563242726,2.1617628648975393,0.3,0.7698630136986295,False,False,False,True
2026-08-09 10:30:15.340325,ENTG,none,57588.0,68185.0,0.3910910778204792,0.7576529074370996,0.3,0.42142857142855183,False,False,False,False
2026-08-09 10:30:15.527508,MXL,none,44900.0,82839.75,0.35899481451935944,1.6026795747618272,0.3,0.34177215189874444,False,False,False,False
2026-08-09 10:30:15.711496,NBIS,none,774105.0,1259205.1333333333,0.7775469989881129,2.773224049072539,0.3,0.5839999999999919,False,False,False,True
2026-08-09 10:30:15.891294,KLAC,none,418613.0,365507.25,0.15654193809018951,1.344399041099421,0.3,0.23846153846153811,False,False,False,False
2026-08-09 10:30:16.077309,AMKR,none,78007.0,92862.4,0.2732738203680061,1.3767726593168461,0.3,0.4285714285714228,False,False,False,False
2026-08-09 10:30:16.260646,DELL,none,240317.0,234813.8,0.8060218491873158,2.2235862881038297,0.3,0.6100840336134458,False,False,False,False
2026-08-09 10:30:16.444468,AEHR,none,55192.0,79274.0,0.17489615540772127,3.9133348068971525,0.3,0.11096662332032561,False,False,False,False
2026-08-09 10:30:16.631309,MRVL,none,504602.0,753919.75,0.4748732134624256,0.3247992562789634,0.3,0.6477987421383641,False,True,False,False
2026-08-09 10:30:16.810482,HOOD,none,538455.0,567904.2857142857,0.5809575040344185,0.15553231002934925,0.3,0.7012987012986945,False,True,False,True
2026-08-09 10:30:17.003842,RCL,none,86532.0,62421.86666666667,0.4335485480802178,1.5333057689808198,0.3,0.7277486910994597,False,False,False,True
2026-08-09 10:30:17.196070,ARM,none,105920.0,169512.06666666668,0.3013970640380196,4.0879173142138345,0.3,0.3917050691244418,False,False,False,False
2026-08-09 10:30:17.385888,NXT,none,55171.0,73452.3,0.31210377450501625,1.4028494305500203,0.3,0.4155844155844089,False,False,False,False
