timestamp,symbol,broker,action,price,size,position_after
2026-05-30T18:23:31.762278+00:00,SOL/USD,ccxt,enter_short,82.8900,1.0000,short
2026-05-30T18:24:03.060035+00:00,SOL/USD,ccxt,exit_short_sl,82.8900,1.0000,flat
2026-05-30T18:27:02.124467+00:00,SOL/USD,ccxt,enter_short,82.8900,1.0000,short
2026-05-30T18:34:04.768826+00:00,SOL/USD,ccxt,exit_short_tp,82.8600,1.0000,flat
2026-05-30T18:46:28.925791+00:00,SOL/USD,ccxt,enter_short,82.8900,1.0000,short
2026-05-30T18:46:28.929129+00:00,SOL/USD,ccxt,exit_short_tp,82.8600,1.0000,flat
