timestamp,symbol,signal,volume,mean_volume,current_pct,price_threshold,trail_stop_pct,body_ratio,green_volume,green_price,red_price,green_body
2026-07-23 01:54:21.184656,AMAT,none,77235.0,174839.6,0.32305275933462896,0.04254868926121439,0.4,0.5292397660818774,False,True,False,True
2026-07-23 01:54:21.385425,LITE,none,91796.0,171824.0,0.5522658610271963,0.145059775410449,0.8703586524626941,0.5434007134363933,False,True,False,True
2026-07-23 01:54:21.574630,ALAB,none,69185.0,101144.0,0.29047777542436365,0.18223013281685999,1.09338079690116,0.379446640316193,False,True,False,True
2026-07-23 01:54:21.763302,STX,none,304713.0,243596.2,0.6286672254819833,0.23118779253269175,1.3871267551961506,0.5219780219780227,False,True,False,True
2026-07-23 01:54:21.955768,CIEN,none,55911.0,79398.4,-0.8623039373590748,0.08696800681871224,0.5218080409122734,0.9886363636363739,False,False,True,True
2026-07-23 01:54:22.141639,AMD,none,959804.0,880550.2,0.3881262128944096,0.15216843442482963,0.9130106065489778,0.6390532544378613,False,True,False,True
2026-07-23 01:54:22.322946,MPWR,none,13656.0,19413.4,0.18802079623959123,0.10539321847080434,0.632359310824826,0.2747138397502669,False,True,False,False
2026-07-23 01:54:22.510079,SIMO,none,7758.0,10229.6,0.6021322565791764,0.16497485644219495,0.9898491386531697,0.7555555555555505,False,True,False,True
2026-07-23 01:54:22.689237,BE,none,314949.0,407848.8,0.8155948913286996,0.35973454870329663,2.15840729221978,0.4853333333333315,False,True,False,True
2026-07-23 01:54:22.876199,ISRG,none,177343.0,216456.6,-0.12559878490478057,0.10044680643674493,0.6026808386204696,0.2885906040268595,False,False,True,False
2026-07-23 01:54:23.164904,CRDO,none,90106.0,147725.6,0.10120566751738898,0.18703134963478138,1.1221880978086882,0.22330097087380382,False,False,False,False
2026-07-23 01:54:23.359815,ENTG,none,74581.0,83781.2,0.01439470274939559,0.08009269690215302,0.4805561814129181,0.024390243902451706,False,False,False,False
2026-07-23 01:54:23.548547,MXL,none,117876.0,187895.6,-0.8859481888527602,0.18890349188263936,1.1334209512958362,0.6171875000000043,False,False,True,True
2026-07-23 01:54:23.732931,NBIS,none,359785.0,550175.4,-1.0394456289978693,0.36048492528992204,2.1629095517395323,0.6046511627906979,False,False,True,True
2026-07-23 01:54:23.916899,KLAC,none,325063.0,521185.6,0.16635090799871247,0.04545761721910513,0.4,0.3461538461538619,False,True,False,True
2026-07-23 01:54:24.099136,AMKR,none,140374.0,128136.6,-0.05938242280285964,0.12337274689290889,0.7402364813574533,0.11428571428572937,False,False,False,False
2026-07-23 01:54:24.291244,DELL,none,174870.0,227349.8,0.2829526676777509,0.16360394856578506,0.9816236913947103,0.4528985507246392,False,True,False,True
2026-07-23 01:54:24.482940,AEHR,none,67591.0,131252.6,0.4254425127370147,0.046886777471083683,0.4,0.3616071428571424,False,True,False,True
2026-07-23 01:54:24.674495,MRVL,none,464201.0,539600.0,0.07522685598758597,0.10244915225649143,0.6146949135389486,0.09580838323352998,False,False,False,False
2026-07-23 01:54:24.891458,HOOD,none,286076.0,450430.6,-0.028536098164178767,0.12314002135870837,0.7388401281522502,0.049180327868854366,False,False,False,False
2026-07-23 01:54:25.073296,RCL,none,60810.0,80571.2,-0.509776536312842,0.15238386361440115,0.9143031816864069,0.7564766839378329,False,False,True,True
2026-07-23 01:54:25.266987,ARM,none,37211.0,68732.8,0.3469545104086385,0.09144204675112373,0.5486522805067424,0.5657142857142909,False,True,False,True
2026-07-23 01:54:25.458624,NXT,none,79920.0,105180.4,0.2078412848370325,0.09477429128100616,0.5686457476860369,0.27160493827160276,False,True,False,False
2026-07-23 01:54:25.650500,INTC,none,2617645.0,3135255.6,-0.15303682448588865,0.2877832597575904,1.7266995585455422,0.3809523809523713,False,False,False,True
2026-07-23 01:54:25.841700,APTV,none,47984.0,57810.6,-0.2913952691121044,0.05980423509895599,0.4,0.5151515151515119,False,False,True,True
2026-07-23 01:54:26.036670,APO,none,95674.0,151926.4,-0.126050420168072,0.05733978076520873,0.4,0.3658536585366023,False,False,True,True
2026-07-23 01:54:26.228405,UAL,none,339135.0,306044.6,-0.4358974358974403,0.10918554430220385,0.6551132658132232,0.7285714285714329,False,False,True,True
2026-07-23 01:54:26.416568,ASTS,none,345151.0,499955.8,-0.39008237764496034,0.34697749675951206,2.0818649805570724,0.2699832308552205,False,False,True,False
2026-07-23 01:54:26.605327,ARWR,none,186072.0,254365.8,-1.5171503957783592,0.39256975240817055,2.355418514449023,0.700543174780445,False,False,True,True
2026-07-23 01:54:26.784883,GTLB,none,121434.0,183334.0,0.3846153846153878,0.2593832338432165,1.556299403059299,0.521739130434794,False,True,False,True
2026-07-23 01:54:26.975222,VSAT,none,83786.0,82026.2,-0.2009915583545377,0.30183057472884645,1.8109834483730787,0.17241379310344038,False,False,False,False
2026-07-23 01:54:27.166761,QNT,none,101719.0,97595.8,2.254249815225436,0.5221713094655446,3.0,0.8840579710144955,False,True,False,True
2026-07-23 01:54:27.360009,VSH,none,85714.0,199131.0,-0.5712866368603996,0.04140067558196992,0.4,0.7187499999999896,False,False,True,True
2026-07-23 01:54:27.546714,TEAM,none,72208.0,153216.0,-0.4435625072954307,0.30028724111629035,1.801723446697742,0.3877551020408101,False,False,True,True
2026-07-23 01:54:27.725231,REZI,none,28768.0,70166.0,0.2039627039627048,0.06313280522030301,0.4,0.5833333333333136,False,True,False,True
2026-07-23 01:54:27.909549,LEN,none,172210.0,130364.4,-0.17077335935594115,0.06930690630398037,0.4158414378238822,0.6666666666666893,False,False,True,True
2026-07-23 01:54:28.225674,BROS,none,119804.0,132017.2,-0.12345679012345416,0.24692999852066355,1.4815799911239813,0.1599999999999966,False,False,False,False
2026-07-23 01:54:28.411074,ALK,none,270263.0,337925.2,0.8302583025830246,0.11508462652850797,0.6905077591710478,0.5294117647058817,False,True,False,True
2026-07-23 01:54:28.602287,AOSL,none,8245.0,17543.0,0.05752085130858792,0.11019473174584517,0.661168390475071,0.09090909090907036,False,False,False,False
2026-07-23 01:54:28.783893,CSCO,none,302266.0,480849.6,-0.1421337834236445,0.032521255695613385,0.4,0.4705882352941029,False,False,True,True
2026-07-23 01:54:28.966749,DHI,none,122787.0,160748.6,-0.1684446939921257,0.0715587253886646,0.42935235233198765,0.5217391304347315,False,False,True,True
2026-07-23 01:54:29.144232,A,none,70144.0,128525.6,-0.4334504147672166,0.147328336941806,0.8839700216508359,0.7945205479452337,False,False,True,True
