timestamp,symbol,broker,action,price,size,position_after
2026-07-21 10:14:15.115473,SIMO,ibkr,enter_short,268.05,10.0,short
2026-07-21 10:14:18.278106,ENTG,ibkr,enter_short,139.19,10.0,short
2026-07-21 10:14:21.358942,KLAC,ibkr,enter_short,215.18,10.0,short
2026-07-21 10:14:24.078067,AMKR,ibkr,enter_long,65.42,10.0,long
2026-07-21 10:14:29.077054,APO,ibkr,enter_long,119.12,10.0,long
2026-07-21 10:14:32.554548,GTLB,ibkr,enter_short,33.59,10.0,short
2026-07-21 10:14:35.640112,VSAT,ibkr,enter_short,71.6,10.0,short
2026-07-21 10:14:39.068727,REZI,ibkr,enter_long,35.7,10.0,long
2026-07-21 10:14:42.083635,LEN,ibkr,enter_long,82.3,10.0,long
2026-07-21 10:14:45.082382,ALK,ibkr,enter_short,46.43,10.0,short
2026-07-21 10:14:48.072795,CSCO,ibkr,enter_short,111.94,10.0,short
2026-07-21 10:14:52.076673,MWH,ibkr,enter_long,28.14,10.0,long
2026-07-21 10:14:55.067937,CVNA,ibkr,enter_short,63.66,10.0,short
2026-07-21 10:14:58.285823,DAL,ibkr,enter_long,84.88,10.0,long
2026-07-21 10:15:00.859495,RBLX,ibkr,enter_short,52.93,10.0,short
2026-07-21 10:15:03.533057,IVZ,ibkr,enter_long,30.12,10.0,long
2026-07-21 10:17:51.683904,DAL,ibkr,exit_long_trail,84.51,10.0,flat
2026-07-21 10:18:06.532390,KLAC,ibkr,exit_short_trail,215.65,10.0,flat
2026-07-21 10:26:59.076472,VSAT,ibkr,exit_short_trail,72.42,10.0,flat
2026-07-21 10:30:03.055911,CVNA,ibkr,exit_short_trail,64.29,10.0,flat
2026-07-21 10:39:16.037688,SIMO,ibkr,exit_short_trail,270.5,10.0,flat
2026-07-21 10:45:09.036779,BE,ibkr,enter_long,221.94,10.0,long
2026-07-21 10:45:13.027772,NBIS,ibkr,enter_long,206.89,10.0,long
2026-07-21 10:45:16.556201,DELL,ibkr,enter_long,404.23,10.0,long
2026-07-21 10:45:20.008367,AEHR,ibkr,enter_long,96.35,10.0,long
2026-07-21 10:49:37.608922,ALK,ibkr,exit_short_trail,46.1,10.0,flat
2026-07-21 10:53:18.541275,MWH,ibkr,exit_long_trail,28.36,10.0,flat
2026-07-21 10:56:08.028096,AMKR,ibkr,exit_long_trail,65.69,10.0,flat
2026-07-21 11:02:24.552709,APO,ibkr,exit_long_trail,118.66,10.0,flat
2026-07-21 11:02:30.603370,IVZ,ibkr,exit_long_trail,30.0,10.0,flat
2026-07-21 11:05:52.188587,REZI,ibkr,exit_long_trail,35.12,10.0,flat
2026-07-21 11:08:37.400167,ENTG,ibkr,exit_short_trail,141.19,10.0,flat
2026-07-21 13:16:14.787416,SIMO,ibkr,enter_long,276.01,10.0,long
2026-07-21 14:05:57.299256,GTLB,ibkr,exit_short_trail,32.82,10.0,flat
2026-07-21 14:16:47.247053,IVZ,ibkr,enter_short,29.9,10.0,short
2026-07-21 14:46:59.028014,MWH,ibkr,enter_short,28.7,10.0,short
2026-07-21 14:50:00.828516,CSCO,ibkr,exit_short_trail,111.64,10.0,flat
2026-07-21 14:54:13.337741,LEN,ibkr,exit_long_trail,81.72,10.0,flat
2026-07-21 15:17:10.466544,LEN,ibkr,enter_short,81.93,10.0,short
2026-07-21 15:26:59.063365,IVZ,ibkr,exit_short_trail,29.97,10.0,flat
2026-07-21 15:47:23.114599,ARWR,ibkr,enter_long,74.45,10.0,long
2026-07-21 15:47:27.117249,ALK,ibkr,enter_short,45.46,10.0,short
2026-07-21 15:47:31.062077,DHI,ibkr,enter_short,143.05,10.0,short
2026-07-21 15:55:02.747289,ARWR,ibkr,exit_long_trail,74.4,10.0,flat
