timestamp,symbol,broker,action,price,size,position_after
2026-09-15 09:41:02.736854,TMO,ibkr,enter_long,630.99,10.0,long
2026-09-15 09:41:04.673081,HALO,ibkr,enter_short,106.69,10.0,short
2026-09-15 12:01:47.733819,FRSH,ibkr,enter_long,12.76,10.0,long
2026-09-15 12:31:57.063622,TMO,ibkr,exit_long_manual,636.81,10.0,flat
2026-09-15 13:52:21.451848,PYPL,ibkr,enter_short,53.8,10.0,short
2026-09-15 14:42:38.053760,HPQ,ibkr,enter_short,33.91,10.0,short
2026-09-15 15:02:49.059352,ISRG,ibkr,enter_short,376.9,10.0,short
2026-09-15 15:21:14.657068,FRSH,ibkr,exit_long_manual,12.71,10.0,flat
2026-09-15 15:41:21.982492,PATH,ibkr,exit_long_manual,14.34,10.0,flat
2026-09-15 15:41:22.397554,CSCO,ibkr,exit_long_manual,109.99,10.0,flat
2026-09-15 15:41:24.067652,ISRG,ibkr,exit_short_manual,377.07,10.0,flat
2026-09-15 15:41:24.630761,DIS,ibkr,exit_long_manual,106.25,10.0,flat
2026-09-15 15:41:26.082155,LUV,ibkr,exit_long_manual,39.21,10.0,flat
2026-09-15 15:41:27.814220,HALO,ibkr,exit_short_manual,106.53,10.0,flat
2026-09-15 15:41:29.702543,HPQ,ibkr,exit_short_manual,33.78,10.0,flat
2026-09-15 15:41:31.077421,PYPL,ibkr,exit_short_manual,53.92,10.0,flat
2026-09-15 15:43:13.552503,JD,ibkr,enter_short,27.05,10.0,short
2026-09-15 15:53:17.597340,UAA,ibkr,enter_short,4.92,10.0,short
