timestamp,symbol,broker,action,price,size,position_after
2026-07-28 10:05:58.054192,CIEN,ibkr,enter_long,339.68,10.0,long
2026-07-28 10:06:08.056957,ALK,ibkr,enter_long,47.3,10.0,long
2026-07-28 10:14:48.953267,CIEN,ibkr,exit_long_trail,330.64,10.0,flat
2026-07-28 10:36:14.613846,AMAT,ibkr,enter_short,472.64,10.0,short
2026-07-28 10:36:18.677095,LITE,ibkr,enter_short,614.08,10.0,short
2026-07-28 10:36:28.378120,ALAB,ibkr,enter_short,253.58,10.0,short
2026-07-28 10:36:32.106605,STX,ibkr,enter_short,722.82,10.0,short
2026-07-28 10:36:39.804789,CIEN,ibkr,enter_short,331.48,10.0,short
2026-07-28 10:36:56.210150,BE,ibkr,enter_short,161.62,10.0,short
2026-07-28 10:36:59.567378,NBIS,ibkr,enter_short,163.51,10.0,short
2026-07-28 10:37:03.773390,AMKR,ibkr,enter_short,46.04,10.0,short
2026-07-28 10:37:06.504260,DELL,ibkr,enter_short,370.75,10.0,short
2026-07-28 10:37:10.398645,MRVL,ibkr,enter_short,169.74,10.0,short
2026-07-28 10:37:20.850714,QNT,ibkr,enter_short,48.76,10.0,short
2026-07-28 10:37:38.803243,IREN,ibkr,enter_short,33.13,10.0,short
2026-07-28 10:37:41.627708,HPE,ibkr,enter_short,43.97,10.0,short
2026-07-28 10:48:34.299296,NBIS,ibkr,exit_short_trail,165.9,10.0,flat
2026-07-28 10:49:13.331201,IREN,ibkr,exit_short_trail,33.98,10.0,flat
2026-07-28 10:49:24.522877,QNT,ibkr,exit_short_trail,49.56,10.0,flat
2026-07-28 10:50:03.012966,AMKR,ibkr,exit_short_trail,47.46,10.0,flat
2026-07-28 10:50:13.772953,LITE,ibkr,exit_short_trail,634.0,10.0,flat
2026-07-28 10:50:16.128581,MRVL,ibkr,exit_short_trail,174.86,10.0,flat
2026-07-28 10:56:59.256257,DELL,ibkr,exit_short_trail,378.84,10.0,flat
2026-07-28 11:00:32.554154,CIEN,ibkr,exit_short_trail,340.39,10.0,flat
2026-07-28 11:07:56.038595,RBLX,ibkr,enter_long,49.43,10.0,long
2026-07-28 11:10:05.635452,HPE,ibkr,exit_short_trail,44.64,10.0,flat
2026-07-28 11:25:50.414708,ALAB,ibkr,exit_short_trail,260.36,10.0,flat
2026-07-28 11:37:59.765505,LITE,ibkr,enter_long,629.75,10.0,long
2026-07-28 11:38:02.841353,CIEN,ibkr,enter_long,338.38,10.0,long
2026-07-28 11:45:54.116497,STX,ibkr,exit_short_trail,739.0,10.0,flat
2026-07-28 12:08:23.591798,CSCO,ibkr,enter_long,116.84,10.0,long
2026-07-28 13:52:49.723052,ALK,ibkr,exit_long_trail,48.95,10.0,flat
2026-07-28 14:09:47.022238,RBLX,ibkr,exit_long_trail,49.39,10.0,flat
2026-07-28 14:12:27.729858,CSCO,ibkr,exit_long_trail,115.5,10.0,flat
