timestamp,symbol,signal,volume,mean_volume,current_pct,price_threshold,trail_stop_pct,green_volume,green_price,red_price
2026-07-13 11:29:16.952347,ON,none,245938.0,351917.4285714286,-0.7360900627841445,0.5915789396289738,0.5915789396289738,False,False,True
2026-07-13 11:29:17.146045,AOSL,none,16030.0,16945.0,-0.9113504556752231,0.506434527170485,0.506434527170485,False,False,True
2026-07-13 11:29:17.330879,JOBY,none,2670049.0,2246537.1428571427,-0.5256241787122212,0.7895502520747764,0.7895502520747764,False,False,False
2026-07-13 11:29:17.514064,IONQ,none,947392.0,999498.8571428572,0.024648755237855584,1.6574950684518595,1.6574950684518595,False,False,False
2026-07-13 11:29:17.698633,BKSY,none,73509.0,150056.7142857143,-0.8212749315604257,2.703938909978622,2.703938909978622,False,False,False
2026-07-13 11:29:17.883881,TEAM,BUY,408489.0,210569.85714285713,2.0624122664938955,1.035202498152759,1.035202498152759,True,True,False
2026-07-13 11:29:21.586576,CRWD,none,306473.0,437680.85714285716,-0.08011108737449567,0.7582194546932784,0.7582194546932784,False,False,False
2026-07-13 11:29:21.772887,SHOP,none,385959.0,313512.0,1.3282578764072248,0.9461068364044479,0.9461068364044479,False,True,False
2026-07-13 11:59:22.658167,RKLB,none,627133.0,985836.2857142857,0.038382804503583855,0.7925120876192179,0.7925120876192179,False,False,False
2026-07-13 11:59:22.841737,QNT,none,47562.0,86955.71428571429,-0.20929884885633213,1.4042434738839882,1.4042434738839882,False,False,False
2026-07-13 11:59:23.027668,SATL,none,135906.0,216635.42857142858,0.0,1.2500198366972173,1.2500198366972173,False,False,False
2026-07-13 11:59:23.217806,NBIS,none,216820.0,509075.14285714284,-0.2854643399788225,2.1049977366827486,2.1049977366827486,False,False,False
2026-07-13 11:59:23.407123,INTC,none,3107270.0,4994619.0,-0.29411764705882565,0.3865202585939287,0.4,False,False,False
2026-07-13 11:59:23.595305,MRVL,none,873464.0,1141010.4285714286,0.6873315363881407,1.806531943107808,1.806531943107808,False,False,False
2026-07-13 11:59:23.780336,AMKR,none,109231.0,191897.57142857142,-0.32477118393858706,0.8452787866725839,0.8452787866725839,False,False,False
2026-07-13 11:59:23.973972,NVTS,none,352063.0,712701.7142857143,-0.3855050115651558,1.681683266346229,1.681683266346229,False,False,False
2026-07-13 11:59:24.161987,ON,none,226625.0,376263.5714285714,0.34884988553362384,0.7715939032109743,0.7715939032109743,False,False,False
2026-07-13 11:59:24.346316,AOSL,none,7283.0,16385.285714285714,-0.5268996117581942,0.7479077852141913,0.7479077852141913,False,False,False
2026-07-13 11:59:24.533840,JOBY,none,3905494.0,2445536.0,0.13192612137202886,0.8701166830663329,0.8701166830663329,True,False,False
2026-07-13 11:59:24.712343,IONQ,none,967796.0,1141264.857142857,-1.2564671101256593,1.5197284047006347,1.5197284047006347,False,False,False
2026-07-13 11:59:24.898729,BKSY,none,48100.0,152521.0,0.35460992907801364,2.8520010289387594,2.8520010289387594,False,False,False
2026-07-13 11:59:25.080347,TEAM,none,224177.0,230287.42857142858,0.0,1.58269144268709,1.58269144268709,False,False,False
2026-07-13 11:59:25.271452,CRWD,none,152074.0,429185.71428571426,0.5561497326203166,0.6638464659021588,0.6638464659021588,False,False,False
2026-07-13 11:59:25.457924,SHOP,none,283150.0,338576.0,0.3996802557953637,1.300873660229965,1.300873660229965,False,False,False
2026-07-13 12:29:26.246666,RKLB,none,693721.0,997479.4285714285,-0.8440977107046893,0.7155422294495817,0.7155422294495817,False,False,True
2026-07-13 12:29:26.459373,QNT,none,53909.0,83195.85714285714,-0.9000900090008916,1.352253477130942,1.352253477130942,False,False,False
2026-07-13 12:29:26.645894,SATL,none,141812.0,211954.57142857142,-0.6749156355455623,1.1683550447962092,1.1683550447962092,False,False,False
2026-07-13 12:29:26.830331,NBIS,none,339375.0,498552.85714285716,-1.0712966383450282,2.082494831674186,2.082494831674186,False,False,False
2026-07-13 12:29:27.183626,INTC,none,4291410.0,5326489.142857143,-0.8754400989627954,0.4638424934172859,0.4638424934172859,False,False,True
2026-07-13 12:29:27.366754,MRVL,none,672716.0,1180487.0,-1.405559769755926,1.9847984431303953,1.9847984431303953,False,False,False
2026-07-13 12:29:27.568547,AMKR,none,151981.0,197605.57142857142,-1.2422360248447255,0.9384758440418786,0.9384758440418786,False,False,True
2026-07-13 12:29:27.756233,NVTS,none,419429.0,723644.8571428572,-0.9783281733746153,1.7749884011006927,1.7749884011006927,False,False,False
2026-07-13 12:29:27.942826,ON,none,238733.0,372796.0,-0.6846337752662416,0.7598966676132028,0.7598966676132028,False,False,False
2026-07-13 12:29:28.133557,AOSL,none,11623.0,16841.714285714286,-1.2548800892359253,0.8900244648065292,0.8900244648065292,False,False,True
2026-07-13 12:29:28.318302,JOBY,none,1947838.0,2472314.0,-1.1842105263157876,0.8323749318490774,0.8323749318490774,False,False,True
2026-07-13 12:29:28.510402,IONQ,none,1516890.0,1284009.0,-1.4221556886227553,1.8341106137346284,1.8341106137346284,False,False,False
2026-07-13 12:29:28.698057,BKSY,none,42903.0,131218.14285714287,0.1960784313725518,2.63766032345164,2.63766032345164,False,False,False
2026-07-13 12:29:28.883627,TEAM,none,266563.0,247998.0,0.634719136781968,1.4159869745537281,1.4159869745537281,False,False,False
2026-07-13 12:29:29.074165,CRWD,none,265896.0,405301.5714285714,-0.19140791152701703,0.793745572880369,0.793745572880369,False,False,False
2026-07-13 12:29:29.258873,SHOP,none,213696.0,344663.5714285714,-0.18315018315018633,1.3915995881600143,1.3915995881600143,False,False,False
2026-07-13 12:59:30.602142,RKLB,none,1019803.0,1081916.142857143,-1.676337846550609,0.9318029659511888,0.9318029659511888,False,False,True
2026-07-13 12:59:30.784407,QNT,none,20717.0,69026.14285714286,-0.6048691970361281,1.5753388013105842,1.5753388013105842,False,False,False
2026-07-13 12:59:30.972366,SATL,none,102159.0,178561.57142857142,-0.5662514156285471,0.8994492640794044,0.8994492640794044,False,False,False
2026-07-13 12:59:31.175106,NBIS,none,401117.0,489678.28571428574,-0.9143923489619818,2.1950041776401203,2.1950041776401203,False,False,False
2026-07-13 12:59:31.369104,INTC,none,4645455.0,5281137.428571428,-0.7391053945095125,0.6746657610628604,0.6746657610628604,False,False,True
2026-07-13 12:59:31.559394,MRVL,none,569123.0,1172216.2857142857,-0.40297020737119205,2.312557744615548,2.312557744615548,False,False,False
2026-07-13 12:59:31.757074,AMKR,none,122197.0,141428.2857142857,-0.8833657733193642,1.1417986413344132,1.1417986413344132,False,False,False
2026-07-13 12:59:31.994352,NVTS,none,438747.0,672102.8571428572,-0.3532629933567758,2.0238273815834913,2.0238273815834913,False,False,False
2026-07-13 12:59:32.177614,ON,none,143449.0,304461.14285714284,0.17511218124110384,0.8932391861176853,0.8932391861176853,False,False,False
2026-07-13 12:59:32.362108,AOSL,none,10336.0,14690.285714285714,-0.8187464709203816,1.2186288797719342,1.2186288797719342,False,False,False
2026-07-13 12:59:32.548656,JOBY,none,1552491.0,2436883.0,-0.4000000000000033,1.0713590199763707,1.0713590199763707,False,False,False
2026-07-13 12:59:32.729251,IONQ,none,1079618.0,1305367.7142857143,-0.5315110098709209,2.128353139136787,2.128353139136787,False,False,False
2026-07-13 12:59:32.907113,BKSY,none,28818.0,93954.57142857143,-0.470219435736681,2.0984366600236957,2.0984366600236957,False,False,False
2026-07-13 12:59:33.096612,TEAM,none,191734.0,246004.85714285713,-0.09458749343142765,1.5387284543656687,1.5387284543656687,False,False,False
2026-07-13 12:59:33.290187,CRWD,none,139873.0,320017.71428571426,-0.1917443408788355,0.8222878522107588,0.8222878522107588,False,False,False
2026-07-13 12:59:33.478166,SHOP,none,175257.0,306681.85714285716,-0.03191574243995216,1.213327378549237,1.213327378549237,False,False,False
2026-07-13 13:29:34.377689,RKLB,none,1121591.0,807078.0,0.5377049180327824,0.9241938094058612,0.9241938094058612,False,False,False
2026-07-13 13:29:34.563762,QNT,SELL,80269.0,53504.57142857143,-1.3711151736745972,0.7325138461357081,0.7325138461357081,True,False,True
2026-07-13 13:29:37.265268,SATL,none,193177.0,141594.2857142857,1.0262257696693258,0.5737299751115799,0.5737299751115799,False,True,False
2026-07-13 13:29:37.451640,NBIS,none,433848.0,371220.4285714286,0.207263648782325,2.0320657819008634,2.0320657819008634,False,False,False
2026-07-13 13:29:37.643020,INTC,none,3948123.0,4190561.714285714,-0.19338619222587783,0.7772709730623052,0.7772709730623052,False,False,False
2026-07-13 13:29:37.835193,MRVL,none,758085.0,757482.1428571428,-0.4866069398335501,1.2526563638985402,1.2526563638985402,False,False,False
2026-07-13 13:29:38.022837,AMKR,none,101299.0,118249.71428571429,-0.1511258878646041,1.3043432708651181,1.3043432708651181,False,False,False
2026-07-13 13:29:38.215263,NVTS,none,710326.0,538299.8571428572,0.0,1.5879154264006712,1.5879154264006712,False,False,False
2026-07-13 13:29:38.399848,ON,none,205336.0,228956.7142857143,0.021865092380010956,0.6778580567585775,0.6778580567585775,False,False,False
2026-07-13 13:29:38.605069,AOSL,none,9017.0,12353.57142857143,-0.42808219178081786,1.3886649151129955,1.3886649151129955,False,False,False
2026-07-13 13:29:38.792126,JOBY,none,3438111.0,2616308.5714285714,0.401069518716569,1.0719956247509066,1.0719956247509066,False,False,False
2026-07-13 13:29:38.981327,IONQ,none,1106438.0,1117148.7142857143,-0.07633587786258024,1.1040650586894563,1.1040650586894563,False,False,False
2026-07-13 13:29:39.282865,BKSY,none,53136.0,56195.142857142855,2.16620716817645,0.9685192773154447,0.9685192773154447,False,True,False
2026-07-13 13:29:39.470385,TEAM,none,142212.0,227728.0,0.042100831491413575,1.291662224518992,1.291662224518992,False,False,False
2026-07-13 13:29:39.651681,CRWD,none,216856.0,225274.14285714287,0.5974607916355513,0.6231129353183014,0.6231129353183014,False,False,False
2026-07-13 13:29:39.841648,SHOP,none,302733.0,254839.7142857143,0.9580838323353316,0.7416701474794902,0.7416701474794902,False,True,False
2026-07-13 13:59:40.708051,RKLB,none,786741.0,754655.5714285715,-0.9655532359081352,1.0855052848156959,1.0855052848156959,False,False,False
2026-07-13 13:59:40.894558,QNT,none,31845.0,40737.57142857143,-0.7723200494284832,1.1349660888376447,1.1349660888376447,False,False,False
2026-07-13 13:59:41.076430,SATL,none,136320.0,135207.42857142858,-1.3559322033898218,0.8480030811523558,0.8480030811523558,False,False,True
2026-07-13 13:59:41.259028,NBIS,SELL,736524.0,399508.5714285714,-1.8622149071243865,0.8756291247455854,0.8756291247455854,True,False,True
2026-07-13 13:59:43.961275,INTC,none,2762669.0,3677103.8571428573,-0.3098673380458925,0.7299337555592245,0.7299337555592245,False,False,False
2026-07-13 13:59:44.147918,MRVL,none,633053.0,701340.5714285715,-0.6810494560745997,0.9673765042600333,0.9673765042600333,False,False,False
2026-07-13 13:59:44.334966,AMKR,none,76217.0,99029.14285714286,-0.7105064247921373,0.9611725525564477,0.9611725525564477,False,False,False
2026-07-13 13:59:44.517143,NVTS,none,523764.0,465809.71428571426,-0.9019607843137272,0.8244072040044277,0.8244072040044277,False,False,True
2026-07-13 13:59:44.700440,ON,none,106640.0,172510.85714285713,-0.2842462009402046,0.5899652991615374,0.5899652991615374,False,False,False
2026-07-13 13:59:44.885789,AOSL,none,6253.0,9221.857142857143,-0.5704506560182625,1.1819876458111627,1.1819876458111627,False,False,False
2026-07-13 13:59:45.070035,JOBY,none,4434238.0,2756816.0,-0.39893617021275746,0.7928491035349831,0.7928491035349831,True,False,False
2026-07-13 13:59:45.256898,IONQ,none,731317.0,969628.8571428572,-0.6109979633401272,0.9933355325159314,0.9933355325159314,False,False,False
2026-07-13 13:59:45.440054,BKSY,none,45729.0,44800.0,-1.6602316602316591,1.2025169687772364,1.2025169687772364,False,False,True
2026-07-13 13:59:45.622942,TEAM,none,111352.0,198105.85714285713,0.4312611759756083,0.8501459184596113,0.8501459184596113,False,False,False
2026-07-13 13:59:45.816135,CRWD,none,152461.0,188535.7142857143,-0.10607828577489585,0.4850621592108649,0.4850621592108649,False,False,False
2026-07-13 13:59:46.024781,SHOP,none,189246.0,231460.14285714287,-0.3084954912197442,0.8703263670384176,0.8703263670384176,False,False,False
2026-07-13 14:29:46.940570,RKLB,none,527453.0,716840.1428571428,0.40810953133228317,1.2186229547099399,1.2186229547099399,False,False,False
2026-07-13 14:29:47.138937,QNT,none,49218.0,48500.57142857143,-1.0429638854296306,1.1573079833989297,1.1573079833989297,False,False,False
2026-07-13 14:29:47.319565,SATL,none,169590.0,130430.0,0.22935779816513271,1.086997507269977,1.086997507269977,False,False,False
2026-07-13 14:29:47.512183,NBIS,none,508025.0,400886.71428571426,-1.294219154443494,1.302189564957763,1.302189564957763,False,False,False
2026-07-13 14:29:47.704303,INTC,none,3010200.0,3313742.4285714286,-0.24283632831471588,0.723575001240871,0.723575001240871,False,False,False
2026-07-13 14:29:47.890212,MRVL,none,834559.0,661268.1428571428,-0.2208216405207794,1.0990553728270225,1.0990553728270225,False,False,False
2026-07-13 14:29:48.083015,AMKR,none,110818.0,109091.0,-0.04564820450395791,0.9936015884278254,0.9936015884278254,False,False,False
2026-07-13 14:29:48.277589,NVTS,none,630836.0,475538.14285714284,-0.03955696202532264,0.7857170887830823,0.7857170887830823,False,False,False
2026-07-13 14:29:48.477797,ON,none,130512.0,159709.0,-0.1863830720315618,0.45441214060835544,0.45441214060835544,False,False,False
2026-07-13 14:29:48.664593,AOSL,none,7553.0,7939.857142857143,-0.20074562661313533,1.0797177059140743,1.0797177059140743,False,False,False
2026-07-13 14:29:48.851589,JOBY,none,3548828.0,2983198.8571428573,0.0,0.7548427009851439,0.7548427009851439,False,False,False
2026-07-13 14:29:49.052741,IONQ,none,847369.0,944252.2857142857,-0.4098360655737618,1.1692402949466127,1.1692402949466127,False,False,False
2026-07-13 14:29:49.246369,BKSY,none,57575.0,46672.71428571428,1.0204081632652984,1.4542039873786066,1.4542039873786066,False,False,False
2026-07-13 14:29:49.445828,TEAM,none,92114.0,172380.0,-0.7648784576697444,0.36080059130412523,0.4,False,False,True
2026-07-13 14:29:49.645572,CRWD,none,177640.0,167084.57142857142,-0.23886618185678044,0.492852318730985,0.492852318730985,False,False,False
2026-07-13 14:29:49.831826,SHOP,none,157238.0,200007.0,-0.1666005553351795,0.5643976514821734,0.5643976514821734,False,False,False
2026-07-13 14:59:50.562624,RKLB,none,497827.0,697923.2857142857,-0.026222630129796802,1.3295409727585499,1.3295409727585499,False,False,False
2026-07-13 14:59:50.753846,QNT,none,116180.0,54441.0,0.376588733720386,1.407407494370919,1.407407494370919,True,False,False
2026-07-13 14:59:50.936546,SATL,none,89207.0,127578.0,-0.34285714285713553,1.1558048467195168,1.1558048467195168,False,False,False
2026-07-13 14:59:51.117641,NBIS,none,308230.0,409029.71428571426,-0.1311698406529393,1.604816009297165,1.604816009297165,False,False,False
2026-07-13 14:59:51.304532,INTC,none,3596635.0,3370858.4285714286,-0.29211295034079565,0.7081906056176384,0.7081906056176384,False,False,False
2026-07-13 14:59:51.503246,MRVL,none,650479.0,642071.0,-0.39675216829672694,0.9591024040668142,0.9591024040668142,False,False,False
2026-07-13 14:59:51.694873,AMKR,none,120880.0,103762.57142857143,-0.03041825095056429,0.9098646945974366,0.9098646945974366,False,False,False
2026-07-13 14:59:51.889340,NVTS,none,440349.0,484345.71428571426,-0.19778481012658508,0.6819326739211324,0.6819326739211324,False,False,False
2026-07-13 14:59:52.068208,ON,none,108962.0,138545.85714285713,-0.17576623091288213,0.40567209655773684,0.40567209655773684,False,False,False
2026-07-13 14:59:52.250197,AOSL,none,6939.0,7978.0,-0.6312769010043009,0.9818715103705569,0.9818715103705569,False,False,False
2026-07-13 14:59:52.445776,JOBY,none,3019494.0,2897643.285714286,-0.13368983957220154,0.7152648645735351,0.7152648645735351,False,False,False
2026-07-13 14:59:52.638199,IONQ,none,664125.0,883884.2857142857,-0.05144032921811503,0.9152509815810436,0.9152509815810436,False,False,False
2026-07-13 14:59:52.829237,BKSY,none,87090.0,48503.857142857145,0.6225680933852146,1.6539434576347922,1.6539434576347922,True,False,False
2026-07-13 14:59:53.017676,TEAM,none,280980.0,162671.0,0.11622992392223101,0.5902641286050485,0.5902641286050485,True,False,False
2026-07-13 14:59:53.195515,CRWD,none,164650.0,181118.42857142858,-0.13834202405022397,0.3976672535019241,0.4,False,False,False
2026-07-13 14:59:53.390136,SHOP,none,188572.0,185863.85714285713,-0.4053409632808702,0.49447374134411803,0.49447374134411803,False,False,False
2026-07-13 15:29:55.376482,RKLB,none,541667.0,677093.0,-0.09180327868851565,1.0841784485860821,1.0841784485860821,False,False,False
2026-07-13 15:29:55.573872,QNT,none,76726.0,60310.28571428572,-1.0318949343339645,1.2503571117867676,1.2503571117867676,False,False,False
2026-07-13 15:29:55.755519,SATL,none,111335.0,122199.85714285714,0.11467889908256636,1.0561872989129888,1.0561872989129888,False,False,False
2026-07-13 15:29:55.937903,NBIS,none,269141.0,410613.85714285716,0.47183578169082535,1.322777969989538,1.322777969989538,False,False,False
2026-07-13 15:29:56.131759,INTC,none,2931761.0,3337604.8571428573,-0.07812500000001221,0.5331924610310383,0.5331924610310383,False,False,False
2026-07-13 15:29:56.324072,MRVL,none,654102.0,647450.2857142857,0.39370078740157216,0.6564601236290546,0.6564601236290546,False,False,False
2026-07-13 15:29:56.513604,AMKR,none,82948.0,97141.28571428571,0.07612667478684097,0.5463193624291883,0.5463193624291883,False,False,False
2026-07-13 15:29:56.696421,NVTS,none,417130.0,485013.5714285714,0.47581284694687154,0.4477696649467232,0.4477696649467232,False,True,False
2026-07-13 15:29:56.881271,ON,none,92402.0,134495.7142857143,-0.07704160246532377,0.253011833251729,0.4,False,False,False
2026-07-13 15:29:57.068060,AOSL,none,10938.0,11306.857142857143,0.4042737510828777,0.7947905539010697,0.7947905539010697,False,False,False
2026-07-13 15:29:57.261402,JOBY,none,4148089.0,3098184.285714286,0.4021447721179658,0.40010865855045935,0.40010865855045935,False,True,False
