timestamp,symbol,signal,volume,mean_volume,current_pct,price_threshold,body_ratio,green_volume,green_price,red_price,green_body,price_threshold_long,price_threshold_short,green_volume_long,green_volume_short,green_body_long,green_body_short
2026-09-14 01:46:59.862551,ELVN,SELL,8957.0,2769.3333333333335,-0.4221732745961764,,0.7666666666666454,,False,True,,0.18307318749851725,0.2135853854149368,False,True,True,True
2026-09-14 01:47:00.039035,HPQ,SELL,510811.0,232726.0,-0.5898876404494405,,0.6176470588235387,,False,True,,0.45149117433129227,0.5267397033865077,True,True,False,True
2026-09-14 01:47:00.229975,PYPL,none,169649.0,94618.6,-0.03721622627466157,,0.11764705882354662,,False,False,,0.28644898583779066,0.28644898583779066,True,True,False,False
2026-09-14 01:47:00.418917,CSCO,none,173006.0,128863.0,0.1613336918526547,,0.75,,False,False,,0.382182475543972,0.22930948532638318,True,False,True,True
2026-09-14 01:47:00.597702,PATH,none,1258857.0,607851.4,-0.21613832853026754,,0.4285714285714431,,False,False,,0.2262019230732603,0.659755608963676,True,True,False,False
2026-09-14 01:47:00.787613,DIS,none,114351.0,74680.625,0.01878110620716521,,0.11764705882358842,,False,False,,0.2783827496488428,0.33405929957861136,True,True,False,False
2026-09-14 01:47:00.967717,LUV,none,98003.0,74711.6,-0.17848036715961318,,0.6363636363636422,,False,True,,0.5002383746827644,0.07146262495468063,True,False,True,True
2026-09-14 01:47:01.163277,UAA,none,196438.0,200010.4,-0.19762845849801952,,0.4999999999999778,,False,False,,0.35699598732527715,0.35699598732527715,False,False,True,False
2026-09-14 01:47:01.358976,XP,none,279164.0,156240.6,-0.25380710659898836,,0.8333333333333136,,False,True,,0.21165591831239128,0.13228494894524453,False,False,True,True
2026-09-14 09:38:53.805234,ELVN,none,65017.0,5246.666666666667,0.07373271889400765,,0.12121212121211665,,False,False,,0.5869381501210482,0.6847611751412229,True,True,False,False
2026-09-14 09:38:53.992900,HPQ,none,1822365.0,359944.3333333333,0.16939582156972097,,0.2499999999999778,,False,False,,1.0131382047835424,1.1819945722474663,True,True,False,False
2026-09-14 09:38:54.179771,PYPL,none,649131.0,101021.8,-0.05583472920155227,,0.18749999999995837,,False,False,,0.2603296716010256,0.2603296716010256,True,True,False,False
2026-09-14 09:38:54.373509,CSCO,none,1077543.0,143423.33333333334,0.331096196868013,,0.6851851851852037,,True,False,,0.24521032832198886,0.14712619699319332,True,True,False,True
2026-09-14 09:38:54.558867,PATH,SELL,2780397.0,777736.8,-0.8658008658008602,,0.9230769230769241,,False,True,,0.20825694010234425,0.607416075298504,True,True,True,True
2026-09-14 09:38:54.742870,DIS,none,549577.0,83666.5,0.028166369354991207,,0.14285714285715254,,False,False,,0.27838109576127706,0.3340573149135325,True,True,False,False
2026-09-14 09:38:54.929375,LUV,none,445619.0,83065.2,0.2043422733077862,,0.533333333333327,,False,False,,0.5538733839226464,0.07912476913180663,True,True,True,True
2026-09-14 09:38:55.105988,UAA,BUY,641336.0,176711.6,0.9900990099009866,,0.8333333333333235,,True,False,,0.2767611999829639,0.2767611999829639,True,True,True,True
2026-09-14 09:38:55.293152,XP,BUY,1297151.0,182862.4,1.0687022900763403,,0.8749999999999963,,True,False,,0.2034349434658907,0.12714683966618168,True,True,True,True
2026-09-14 09:48:55.545973,ELVN,none,13300.0,25975.666666666668,-0.7454545454545393,,0.49397590361445476,,False,True,,0.5142579846812376,0.5999676487947772,False,False,True,False
2026-09-14 09:48:55.728880,HPQ,none,703509.0,880941.0,-0.7972665148063612,,0.5090909090909008,,False,False,,1.1825340263532633,1.3796230307454738,False,False,False,True
2026-09-14 09:48:55.920797,PYPL,none,411226.0,223164.0,-0.4783808647654057,,0.433333333333329,,False,True,,0.2994139820421122,0.2994139820421122,True,True,False,False
2026-09-14 09:48:56.135383,CSCO,none,497594.0,473196.6666666667,-0.1454942256979145,,0.14414414414414115,,False,False,,0.3402340237827128,0.20414041426962767,False,False,False,False
2026-09-14 09:48:56.327018,PATH,none,1559465.0,1236902.6,-0.4228329809725069,,0.23076923076922604,,False,False,,0.4160491478945507,1.2134766813591062,False,False,False,False
2026-09-14 09:48:56.504488,DIS,BUY,252111.0,138906.875,1.34466336726118,,1.0,,True,False,,0.18440635248803988,0.22128762298564786,True,True,True,True
2026-09-14 09:48:58.763176,LUV,BUY,247516.0,164472.6,0.8587041373926576,,0.5593220338983057,,True,False,,0.5006346168389136,0.07151923097698766,True,False,True,True
2026-09-14 09:49:00.549444,UAA,none,172417.0,244344.0,0.1972386587771161,,0.09999999999999823,,False,False,,0.35573338291554124,0.35573338291554124,False,False,False,False
2026-09-14 09:49:00.739445,XP,none,150558.0,416750.8,0.1039501039501202,,0.10000000000001422,,False,False,,0.36631371961441506,0.22894607475900938,False,False,False,False
2026-09-14 09:59:00.983779,ELVN,none,17985.0,29091.333333333332,-0.38468583989741867,,0.28767123287671476,,False,False,,1.2413605389447233,1.448253962102177,False,False,False,False
2026-09-14 09:59:01.175965,HPQ,none,276211.0,1012228.3333333334,-0.08608321377331746,,0.07894736842105657,,False,False,,1.5565499768255227,1.8159749729631098,False,False,False,False
2026-09-14 09:59:01.363541,PYPL,none,191647.0,292054.6,-0.4623636027371925,,0.5952380952380928,,False,False,,0.608219530043566,0.608219530043566,False,False,True,False
2026-09-14 09:59:01.548042,CSCO,none,209066.0,582714.3333333334,0.41898169232169935,,0.5822784810126457,,False,False,,0.4252827429457215,0.2551696457674329,False,False,False,True
2026-09-14 09:59:01.736553,PATH,none,983079.0,1372940.8,-0.21216407355022018,,0.10000000000000356,,False,False,,0.5175290633279523,1.5094597680398611,False,False,False,False
2026-09-14 09:59:01.928527,DIS,none,194002.0,164364.5,-0.03685616880125887,,0.054794520547953474,,False,False,,0.5782719857490093,0.6939263828988111,False,True,False,False
2026-09-14 09:59:02.111666,LUV,none,140000.0,195737.0,-0.05158627805004675,,0.0800000000000125,,False,False,,1.0659493377007094,0.15227847681438705,False,False,False,False
2026-09-14 09:59:02.497549,UAA,none,84825.0,251498.8,-0.1968503937007832,,0.3333333333333235,,False,False,,0.3557333829155412,0.3557333829155412,False,False,True,False
2026-09-14 09:59:02.683065,XP,none,381388.0,421782.6,0.46704722366372525,,0.5624999999999987,,True,False,,0.3423572025072151,0.21397325156700941,False,False,True,True
2026-09-14 10:09:02.935176,ELVN,none,10023.0,32100.666666666668,-0.5501558774986324,,0.5660377358490635,,False,False,,1.2038731042459656,1.4045186216202932,False,False,True,False
2026-09-14 10:09:03.127863,HPQ,none,862908.0,934028.3333333334,-1.608733122665907,,0.7887323943661995,,False,True,,1.0527455501493996,1.2282031418409662,False,False,True,True
2026-09-14 10:09:03.322479,PYPL,none,244166.0,315720.0,-0.03715400334385291,,0.05128205128204194,,False,False,,0.827688005447975,0.827688005447975,False,True,False,False
2026-09-14 10:09:03.512822,CSCO,none,179267.0,594734.3333333334,0.11793522634491105,,0.4062499999999764,,False,False,,0.5970480765917513,0.3582288459550508,False,False,False,False
2026-09-14 10:09:03.696685,PATH,none,853127.0,1475325.0,1.4174344436569886,,0.8695652173913073,,True,False,,0.4814288615746377,1.4041675129260267,False,False,True,True
2026-09-14 10:09:03.882279,DIS,none,164461.0,182466.5,0.25801695539992736,,0.7179487179487198,,False,False,,0.5868656986790461,0.7042388384148555,False,True,True,True
2026-09-14 10:09:04.066248,LUV,none,142055.0,204467.4,0.490196078431385,,0.7600000000000193,,False,False,,0.9051791391370726,0.12931130559101037,False,False,True,True
2026-09-14 10:09:04.254815,UAA,none,71966.0,236249.4,0.3944773175542322,,0.4999999999999889,,True,False,,0.31636330417538117,0.31636330417538117,False,False,True,False
2026-09-14 10:09:04.447131,XP,none,103898.0,469229.4,-0.36157024793388576,,0.5833333333333481,,False,True,,0.376392998374794,0.23524562398424625,False,False,True,True
2026-09-14 10:19:04.714261,ELVN,none,57130.0,13769.333333333334,0.9590556990040633,,0.6419753086419774,,False,False,,1.6802962628505902,1.9603456399923553,True,True,True,False
2026-09-14 10:19:04.899289,HPQ,none,417702.0,614209.3333333334,-0.26285046728972955,,0.25714285714286583,,False,False,,2.492082851245586,2.90742999311985,False,False,False,False
2026-09-14 10:19:05.081181,PYPL,none,172453.0,333163.8,-0.24163568773233357,,0.6499999999999911,,False,False,,0.7496645984258654,0.7496645984258654,False,False,True,False
2026-09-14 10:19:05.281549,CSCO,none,131570.0,295309.0,0.13586956521738358,,0.39473684210524546,,False,False,,0.45494076290968327,0.27296445774580996,False,False,False,False
2026-09-14 10:19:05.505161,PATH,none,859832.0,1486985.0,-0.2793296089385539,,0.23529411764706434,,False,False,,0.7522489662026024,2.1940594847575903,False,False,False,False
2026-09-14 10:19:05.684441,DIS,none,153156.0,195114.875,-0.24800220446404908,,0.5869565217391425,,False,False,,0.6324099193972148,0.7588919032766577,False,True,True,False
2026-09-14 10:19:05.879394,LUV,none,108288.0,214638.6,0.28248587570621325,,0.6111111111110848,,False,False,,1.248316394039042,0.17833091343414886,False,False,True,True
2026-09-14 10:19:06.065283,UAA,none,96351.0,233396.4,0.19607843137256226,,0.20000000000001422,,False,False,,0.3952587676862276,0.3952587676862276,False,False,False,False
2026-09-14 10:19:06.252048,XP,none,186098.0,442431.8,-0.2074688796680638,,0.36363636363639007,,False,False,,0.36081231555568966,0.22550769722230601,False,False,False,True
