wall_clock,bar_date,open,high,low,close,volume
2026-08-11T13:07:40.852113-04:00,2026-08-11 11:30:00-04:00,199.34,199.85,198.9,198.99,210477.0
2026-08-11T13:07:40.852113-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:07:40.852113-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.53,196575.0
2026-08-11T13:08:01.045160-04:00,2026-08-11 11:30:00-04:00,199.34,199.85,198.9,198.99,210477.0
2026-08-11T13:08:01.045160-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:08:01.045160-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.4,198680.0
2026-08-11T13:08:21.229397-04:00,2026-08-11 11:30:00-04:00,199.34,199.85,198.9,198.99,210477.0
2026-08-11T13:08:21.229397-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:08:21.229397-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.4,198680.0
2026-08-11T13:08:41.421497-04:00,2026-08-11 11:30:00-04:00,199.34,199.85,198.9,198.99,210477.0
2026-08-11T13:08:41.421497-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:08:41.421497-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.52,205540.0
2026-08-11T13:09:01.607089-04:00,2026-08-11 11:30:00-04:00,199.34,199.85,198.9,198.99,210477.0
2026-08-11T13:09:01.607089-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:09:01.607089-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.62,206982.0
2026-08-11T13:09:21.793986-04:00,2026-08-11 11:30:00-04:00,199.34,199.85,198.9,198.99,210477.0
2026-08-11T13:09:21.793986-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:09:21.793986-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.62,206982.0
2026-08-11T13:09:41.986618-04:00,2026-08-11 11:30:00-04:00,199.34,199.85,198.9,198.99,210477.0
2026-08-11T13:09:41.986618-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:09:41.986618-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.64,208030.0
2026-08-11T13:29:02.307392-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:29:02.307392-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:29:02.307392-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.85,121664.0
2026-08-11T13:29:23.060381-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:29:23.060381-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:29:23.060381-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.85,121664.0
2026-08-11T13:29:43.252801-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:29:43.252801-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:29:43.252801-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.93,126863.0
2026-08-11T13:30:03.444063-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:30:03.444063-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:30:03.444063-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.88,130216.0
2026-08-11T13:30:23.636517-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:30:23.636517-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:30:23.636517-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.88,130216.0
2026-08-11T13:30:43.833148-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:30:43.833148-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:30:43.833148-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.94,135119.0
2026-08-11T13:31:04.024296-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:31:04.024296-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:31:04.024296-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.02,137897.0
2026-08-11T13:31:24.207692-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:31:24.207692-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:31:24.207692-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.02,137897.0
2026-08-11T13:31:44.393042-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:31:44.393042-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:31:44.393042-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.96,141295.0
2026-08-11T13:32:04.577140-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:32:04.577140-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:32:04.577140-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.94,142961.0
2026-08-11T13:32:24.761948-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:32:24.761948-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:32:24.761948-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.94,142961.0
2026-08-11T13:32:44.955576-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:32:44.955576-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:32:44.955576-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.91,146327.0
2026-08-11T13:33:05.145021-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:33:05.145021-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:33:05.145021-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.02,147561.0
2026-08-11T13:33:25.336465-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:33:25.336465-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:33:25.336465-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.02,147561.0
2026-08-11T13:33:45.528230-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:33:45.528230-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:33:45.528230-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.04,153680.0
2026-08-11T13:34:05.720067-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:34:05.720067-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:34:05.720067-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.03,156072.0
2026-08-11T13:34:25.905145-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:34:25.905145-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:34:25.905145-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.03,156072.0
2026-08-11T13:34:46.098437-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:34:46.098437-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:34:46.098437-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.12,161004.0
2026-08-11T13:35:06.284942-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:35:06.284942-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:35:06.284942-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.07,166389.0
2026-08-11T13:35:26.595433-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:35:26.595433-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:35:26.595433-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.07,166389.0
2026-08-11T13:35:46.774355-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:35:46.774355-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:35:46.774355-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.17,182931.0
2026-08-11T13:36:06.960549-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:36:06.960549-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:36:06.960549-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.16,188228.0
2026-08-11T13:36:27.143472-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:36:27.143472-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:36:27.143472-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.16,188228.0
2026-08-11T13:36:47.332846-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:36:47.332846-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:36:47.332846-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.94,200550.0
2026-08-11T13:37:07.519791-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:37:07.519791-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:37:07.519791-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.2,207234.0
2026-08-11T13:37:27.701511-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:37:27.701511-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:37:27.701511-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.2,207234.0
2026-08-11T13:37:47.881486-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:37:47.881486-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:37:47.881486-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.1,213358.0
2026-08-11T13:38:08.068958-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:38:08.068958-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:38:08.068958-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.01,215097.0
2026-08-11T13:38:28.261085-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:38:28.261085-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:38:28.261085-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,198.01,215097.0
2026-08-11T13:38:48.449180-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:38:48.449180-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:38:48.449180-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.88,217912.0
2026-08-11T13:39:08.634146-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:39:08.634146-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:39:08.634146-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.88,219451.0
2026-08-11T13:39:28.827469-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:39:28.827469-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:39:28.827469-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.88,219451.0
2026-08-11T13:39:49.016247-04:00,2026-08-11 12:00:00-04:00,198.99,199.28,198.4,198.66,194435.0
2026-08-11T13:39:49.016247-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:39:49.016247-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.74,197.89,223250.0
2026-08-11T13:59:09.313707-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:59:09.313707-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T13:59:09.313707-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.99,166790.0
2026-08-11T13:59:30.061484-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:59:30.061484-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T13:59:30.061484-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.9,168064.0
2026-08-11T13:59:50.248609-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T13:59:50.248609-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T13:59:50.248609-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.9,168064.0
2026-08-11T14:00:10.441588-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:00:10.441588-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:00:10.441588-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.88,171055.0
2026-08-11T14:00:30.902091-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:00:30.902091-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:00:30.902091-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.94,176563.0
2026-08-11T14:00:51.112078-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:00:51.112078-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:00:51.112078-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.94,176563.0
2026-08-11T14:01:11.312172-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:01:11.312172-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:01:11.312172-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.0,178685.0
2026-08-11T14:01:31.511596-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:01:31.511596-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:01:31.511596-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.98,180351.0
2026-08-11T14:01:51.791272-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:01:51.791272-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:01:51.791272-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.98,180351.0
2026-08-11T14:02:11.974094-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:02:11.974094-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:02:11.974094-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.08,182299.0
2026-08-11T14:02:32.173633-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:02:32.173633-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:02:32.173633-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.94,185359.0
2026-08-11T14:02:52.365205-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:02:52.365205-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:02:52.365205-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.94,185359.0
2026-08-11T14:03:12.553866-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:03:12.553866-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:03:12.553866-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.05,186374.0
2026-08-11T14:03:32.754706-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:03:32.754706-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:03:32.754706-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.16,188321.0
2026-08-11T14:03:52.944283-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:03:52.944283-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:03:52.944283-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.16,188321.0
2026-08-11T14:04:13.133468-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:04:13.133468-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:04:13.133468-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.1,191590.0
2026-08-11T14:04:33.327168-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:04:33.327168-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:04:33.327168-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.02,193703.0
2026-08-11T14:04:53.516051-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:04:53.516051-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:04:53.516051-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.02,193703.0
2026-08-11T14:05:13.709454-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:05:13.709454-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:05:13.709454-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,197.99,195887.0
2026-08-11T14:05:33.902969-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:05:33.902969-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:05:33.902969-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.13,197892.0
2026-08-11T14:05:54.097031-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:05:54.097031-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:05:54.097031-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.13,197892.0
2026-08-11T14:06:14.289408-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:06:14.289408-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:06:14.289408-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.18,205516.0
2026-08-11T14:06:34.484783-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:06:34.484783-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:06:34.484783-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.19,208518.0
2026-08-11T14:06:54.673170-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:06:54.673170-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:06:54.673170-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.19,208518.0
2026-08-11T14:07:14.867193-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:07:14.867193-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:07:14.867193-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.19,213221.0
2026-08-11T14:07:35.067318-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:07:35.067318-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:07:35.067318-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.14,216696.0
2026-08-11T14:07:55.414170-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:07:55.414170-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:07:55.414170-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.14,216696.0
2026-08-11T14:08:15.611869-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:08:15.611869-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:08:15.611869-04:00,2026-08-11 13:30:00-04:00,197.64,198.37,197.52,198.28,219761.0
2026-08-11T14:08:35.817385-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:08:35.817385-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:08:35.817385-04:00,2026-08-11 13:30:00-04:00,197.64,198.39,197.52,198.39,226336.0
2026-08-11T14:08:56.011037-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:08:56.011037-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:08:56.011037-04:00,2026-08-11 13:30:00-04:00,197.64,198.39,197.52,198.39,226336.0
2026-08-11T14:09:16.198646-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:09:16.198646-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:09:16.198646-04:00,2026-08-11 13:30:00-04:00,197.64,198.4,197.52,198.36,236632.0
2026-08-11T14:09:36.394592-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:09:36.394592-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:09:36.394592-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.42,238284.0
2026-08-11T14:09:56.588573-04:00,2026-08-11 12:30:00-04:00,198.66,199.17,198.28,198.5,238148.0
2026-08-11T14:09:56.588573-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:09:56.588573-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.42,238284.0
2026-08-11T14:29:16.895233-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:29:16.895233-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:29:16.895233-04:00,2026-08-11 14:00:00-04:00,198.18,198.42,197.89,198.07,121083.0
2026-08-11T14:29:37.665906-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:29:37.665906-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:29:37.665906-04:00,2026-08-11 14:00:00-04:00,198.18,198.42,197.89,198.2,127713.0
2026-08-11T14:29:57.860747-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:29:57.860747-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:29:57.860747-04:00,2026-08-11 14:00:00-04:00,198.18,198.42,197.89,198.2,127713.0
2026-08-11T14:30:18.053457-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:30:18.053457-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:30:18.053457-04:00,2026-08-11 14:00:00-04:00,198.18,198.42,197.89,198.26,129161.0
2026-08-11T14:30:38.242896-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:30:38.242896-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:30:38.242896-04:00,2026-08-11 14:00:00-04:00,198.18,198.46,197.89,198.46,131320.0
2026-08-11T14:30:58.430683-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:30:58.430683-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:30:58.430683-04:00,2026-08-11 14:00:00-04:00,198.18,198.46,197.89,198.46,131320.0
2026-08-11T14:31:18.618606-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:31:18.618606-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:31:18.618606-04:00,2026-08-11 14:00:00-04:00,198.18,198.48,197.89,198.41,135213.0
2026-08-11T14:31:38.807442-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
