timestamp,symbol,signal,volume,mean_volume,current_pct,price_threshold,trail_stop_pct,body_ratio,green_volume,green_price,red_price,green_body
2026-08-12 02:01:52.898258,AMAT,none,193490.0,203971.41666666666,0.10303770416729575,0.3437901603821832,0.5,0.23175965665234083,True,False,False,False
2026-08-12 02:01:53.086633,LITE,none,149586.0,258411.93333333332,-0.23548072230357048,1.6839926359425443,0.5,0.32166666666667726,False,False,False,True
2026-08-12 02:01:53.276157,ALAB,none,84768.0,108455.4,-0.26221229484315894,2.0650408751181395,0.5,0.3279352226720621,True,False,False,False
2026-08-12 02:01:53.470457,STX,none,268387.0,193537.26666666666,0.4804643675918315,2.4260225084228777,0.5,0.505776636713745,True,False,False,False
2026-08-12 02:01:53.759514,CIEN,none,50803.0,59513.166666666664,0.10093167701864472,0.09018877088803681,0.5,0.1875000000000222,True,True,False,False
2026-08-12 02:01:53.955228,AMD,none,690746.0,784634.0,0.4017847702425583,0.6055041940563036,0.5,0.62295081967214,False,False,False,False
2026-08-12 02:01:54.146184,MPWR,none,8096.0,22134.133333333335,0.09229316315141542,2.1680371416074555,0.5,0.1806722689075554,False,False,False,False
2026-08-12 02:01:54.346000,SIMO,none,65712.0,49579.25,-0.5866666666666637,1.9154463989453538,0.5,0.4782608695652165,False,False,False,False
2026-08-12 02:01:54.528916,BE,none,105079.0,233197.6,-0.023551577955728386,1.250762415039301,0.5,0.053763440860226885,False,False,False,False
2026-08-12 02:01:54.717738,ISRG,none,312885.0,179795.83333333334,0.07258165436114719,0.5422996913930112,0.5,0.18831168831166217,False,False,False,False
2026-08-12 02:01:54.912864,CRDO,none,46386.0,78165.25,0.08226728641355296,0.7247827379350115,0.5,0.14285714285713416,False,False,False,False
2026-08-12 02:01:55.107966,ENTG,none,58365.0,58961.71428571428,0.23428609679364265,0.3500830983410006,0.5,0.4487179487179772,False,False,False,False
2026-08-12 02:01:55.303511,MXL,none,30743.0,30059.333333333332,-0.17383746197306177,0.780161980124187,0.5,0.3428571428571475,False,False,False,False
2026-08-12 02:01:55.498706,NBIS,none,906093.0,914217.4,1.1684210526315784,1.6426126672567567,0.5,0.7231270358306201,False,False,False,True
2026-08-12 02:01:55.703763,KLAC,none,294680.0,303190.25,0.29091638661783825,1.7827666419788102,0.5,0.38157894736840803,False,False,False,False
2026-08-12 02:01:55.887285,AMKR,none,118523.0,96616.4,-0.13018411753766093,0.6518083016276822,0.5,0.2692307692307724,False,False,False,False
2026-08-12 02:01:56.069313,DELL,none,82451.0,190133.4,0.27560758945858743,1.1894541836160546,0.5,0.42307692307694217,False,False,False,False
2026-08-12 02:01:56.262998,AEHR,none,45064.0,134369.26666666666,-0.3668536901165276,4.310025939183281,0.5,0.4292929292929286,False,False,False,False
2026-08-12 02:01:56.467138,MRVL,none,320615.0,429572.9166666667,0.5431157694140002,0.1844383211947183,0.5,0.629834254143638,False,True,False,False
2026-08-12 02:01:56.658515,HOOD,none,409298.0,490327.28571428574,0.2567668770728521,0.059833008672453634,0.5,0.4999999999999852,False,True,False,False
2026-08-12 02:01:56.851679,RCL,none,67926.0,91774.0,0.3354601065579102,1.220055643713098,0.5,0.5999999999999933,False,False,False,True
2026-08-12 02:01:57.051910,ARM,none,130699.0,141936.53333333333,0.10854105846246742,1.5130018629595412,0.5,0.17682926829269688,False,False,False,False
2026-08-12 02:01:57.256063,NXT,none,32815.0,52879.9,-0.26709911284937626,1.04402517755004,0.5,0.528301886792468,False,False,False,True
2026-08-12 02:01:57.439339,INTC,none,3588255.0,4919644.6,0.30892801977139034,1.6250669028126272,0.5,0.5357142857142785,False,False,False,True
2026-08-12 02:01:57.623125,APTV,none,137264.0,176219.8,-0.10022048506714203,0.4831544559001104,0.5,0.2777777777777624,False,False,False,False
2026-08-12 02:01:57.817811,APO,none,157203.0,277323.06666666665,-0.07126060001426832,2.519851296148011,0.5,0.22222222222226432,False,False,False,False
2026-08-12 02:01:58.003782,UAL,none,66382.0,93009.6,-0.023679848448970826,0.5903049492632879,0.5,0.10000000000000474,False,False,False,False
2026-08-12 02:01:58.184295,ASTS,none,750181.0,401316.5714285714,0.7832345469940825,0.43550056999460784,0.5,0.48260869565218345,False,True,False,False
2026-08-12 02:01:58.379656,ARWR,none,39673.0,42094.0,-0.21949572264746442,1.7245398536828365,0.5,0.5000000000000182,False,False,False,False
2026-08-12 02:01:58.565991,GTLB,none,245257.0,280217.2,0.047472110135286065,0.30921318576818196,0.5,0.0952380952380759,False,False,False,False
2026-08-12 02:01:58.750024,VSAT,none,68250.0,56118.73333333333,-0.7715688566752522,1.2249727403593293,0.5,0.6947368421052724,False,False,False,False
2026-08-12 02:01:58.930462,QNT,none,72057.0,79842.71428571429,0.07293946024799261,0.5343408944862185,0.5,0.09090909090908797,False,False,False,False
