time,open,high,low,close,Long Entry,Short Entry,Long Exit,Short Exit,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX
1775053800,67.7199,68.21,66.86,67.63,0,0,0,0,1732080,74.5932330852141,61.064846024270096,,,,,37.40942816588374
1775055600,67.59,67.91,66.92,67.22,0,0,0,0,1237501,71.65441700497412,62.85336693071706,,,,,38.522433687532796
1775057400,67.23,68.37,67.07,68.1,0,0,0,0,1253474,74.02028673964094,64.68630591717678,,,,,39.72329856626591
1775059200,68.08,68.67,67.7733,68.025,0,0,0,0,1008588,73.4575501558145,66.6595920728466,,,,,40.94629483186614
1775061000,68.04,68.26,67.6425,67.76,0,0,0,0,742606,71.39228895148132,68.23266027314921,,,,,41.906796652736055
1775062800,67.75,67.99,66.77,66.78,0,0,0,0,1437826,64.2034047007431,68.61003161262792,,,,,41.6852762697276
1775064600,66.78,67.321,66.16,67.22,0,0,0,0,1265920,65.8653507208798,68.76717444267288,,,,,40.77914745933394
1775066400,67.24,67.26,65.55,65.705,0,0,0,0,1007263,56.1916695875625,68.23123164180154,,,,,39.28628352734725
1775068200,65.72,66.31,65.32,65.9502,0,0,0,0,645350,57.2851381015423,67.76097537740226,,,,,37.661088681539105
1775070000,65.99,66.44,65.72,66.1,0,0,0,0,781241,57.97526756363678,67.29834911856332,,,,,36.25156235702779
1775071800,66.115,66.36,65.3,65.51,0,0,0,0,1478962,54.257067448493146,66.56259181469444,,,,,34.480071919956806
1775136600,62.225,67.59,61.82,66.59,0,0,0,0,3539179,59.391194802520936,66.18280167521043,,,,,33.81758833800685
1775138400,66.55,68.42,66.06,66.59,0,0,0,0,3173099,59.391194802520936,65.342471800079,,,,,32.50576711803095
1775140200,66.55,69.39,66.529,68.25,0,0,0,0,3328419,66.16148947502282,64.7028252242891,,,,,30.551340598883442
1775142000,68.23,68.73,67.5231,68.345,0,0,0,0,2054456,66.50564847748683,64.12514060945144,,,,,28.736515973960746
1775143800,68.38,69.005,67.41,68.37,0,0,0,0,1367763,66.60191395333442,63.764247534334324,,,,,26.837128880343148
1775145600,68.38,68.98,66.27,66.34,0,0,0,0,1242302,53.2250138525086,62.27887089953915,,,,,25.86284000430356
1775147400,66.32,66.8,65.82,66.1,0,0,0,0,1349041,51.89786941808513,60.73889370398706,,,,,25.242190160592497
1775149200,66.08,66.3999,65.51,65.95,0,0,0,0,1174642,51.041249040655664,59.28524799607094,,,,,24.860337924991576
1775151000,65.945,66.115,65.51,65.755,0,0,0,0,945221,49.888415460690446,58.26274876463861,,,,,24.505760849076434
1775152800,65.77,66.05,65.23,65.31,0,0,0,0,997267,47.264839773434204,56.93414083982106,,,,,24.36696502830008
1775154600,65.34,66.09,65.3,65.8799,0,0,0,0,1107538,50.83105926204239,56.551240102283906,,,,,24.193480163744894
1775156400,65.84,66.3499,65.6,65.91,0,0,0,0,987143,51.01946055762638,56.103691706289915,,,,,23.732564867528495
1775158200,65.91,67.78,65.87,67.74,0,0,0,0,2965270,60.843067415572676,56.30853455285677,,,,,22.195058928874545
1775482200,67.73,70.26,67.18,70.08,0,0,0,0,3292182,69.31714794521139,57.38425458833662,,,,,22.446308230849862
1775484000,70.05,70.32,68.35,68.78,0,0,0,0,2017897,61.37095699265484,57.52566617334618,,,,,22.712634137325193
1775485800,68.73,69.13,67.4501,67.78,0,0,0,0,1362621,56.04837154903967,57.28689308381181,,,,,22.13674107299135
1775487600,67.81,68.41,67.63,68.375,0,0,0,0,1220754,58.3622909207668,56.729807472793524,,,,,21.601983227538494
1775489400,68.4,68.47,67.69,68.04,0,0,0,0,781296,56.55689952199657,56.019182547401364,,,,,21.148178938750696
1775491200,68.025,68.69,67.8,68.46,0,0,0,0,654461,58.29862066885251,55.42609016993838,,,,,20.88992101707116
1775493000,68.48,68.58,66.94,67.01,0,0,0,0,1207605,50.73592248871485,55.24829792966739,,,,,19.794762400962615
1775494800,67.01,67.4999,66.6,67.19,0,0,0,0,803978,51.57571289876447,55.22528674971591,,,,,18.46435829330914
1775496600,67.22,67.94,67.22,67.83,0,0,0,0,546436,54.5428326696162,55.47539986607024,,,,,17.615697289780524
1775498400,67.8,68.49,67.65,68.2699,0,0,0,0,730906,56.51511393548905,55.948735471412995,,,,,17.285823554670834
1775500200,68.235,68.8,67.9201,68.75,0,0,0,0,687976,58.62503656797732,56.76017809959465,,,,,17.2281584291249
1775502000,68.74,69.04,68.42,68.71,0,0,0,0,788719,58.37091725012658,57.2987393844578,,,,,17.36720110687443
1775503800,68.72,68.8499,67.64,67.64,0,0,0,0,1413670,51.891190945754815,57.36100584075268,,,,,16.632150256633576
1775568600,67.09,68.2999,65.3,65.44,0,0,0,0,2399634,41.65287147262707,55.990277559113714,,,,,16.8276240069056
1775570400,65.445,65.5,64.54,65.29,0,0,0,0,1535515,41.058050024581455,53.97177056478301,,,,,17.4670957316613
1775572200,65.32,65.64,64.67,64.8,0,0,0,0,1094975,39.09404847914928,52.38056281381832,,,,,17.921370106236896
1775574000,64.8,66,64.12,65.9,0,0,0,0,1338386,45.407381775992164,51.6204921157435,,,,,18.67863398433974
