wall_clock,bar_time(oldest),bar_time(newest-13),bar_time(newest-12),bar_time(newest-11),bar_time(newest-10),bar_time(newest-9),bar_time(newest-8),bar_time(newest-7),bar_time(newest-6),bar_time(newest-5),bar_time(newest-4),bar_time(newest-3),bar_time(newest-2),bar_time(newest-1),bar_time(newest),price_close(oldest),volume(oldest),price_close(newest-13),volume(newest-13),price_close(newest-12),volume(newest-12),price_close(newest-11),volume(newest-11),price_close(newest-10),volume(newest-10),price_close(newest-9),volume(newest-9),price_close(newest-8),volume(newest-8),price_close(newest-7),volume(newest-7),price_close(newest-6),volume(newest-6),price_close(newest-5),volume(newest-5),price_close(newest-4),volume(newest-4),price_close(newest-3),volume(newest-3),price_close(newest-2),volume(newest-2),price_close(newest-1),volume(newest-1),price_close(newest),volume(newest)
2026-08-12T02:01:53.272642-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T02:32:04.494065-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T03:02:15.833672-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T03:32:26.733203-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T04:02:37.659469-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T04:32:48.640080-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T05:02:59.526131-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T05:33:10.453399-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T06:03:21.518955-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T06:33:32.531330-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T07:03:43.449147-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T07:33:54.327903-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T08:04:05.280970-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T08:34:16.130824-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T09:04:27.137691-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T09:34:37.841752-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,326.28,80189.0,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0
2026-08-12T10:04:48.865983-04:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,09:30:00,317.16,364942.0,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0,323.5,303054.0
2026-08-12T10:34:59.671151-04:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,09:30:00,10:00:00,312.99,165047.0,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0,326.7,379486.0,328.15,111073.0
2026-08-12T11:05:10.764146-04:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,311.76,108154.0,310.74,95487.0,310.21,58108.0,308.86,116411.0,309.77,61673.0,308.78,50999.0,308.95,79901.0,310.22,33035.0,308.95,43732.0,308.9,51370.0,308.1,84768.0,312.02,233015.0,326.7,379486.0,328.7,154976.0,329.91,51709.0
