wall_clock,bar_time(oldest),bar_time(newest-13),bar_time(newest-12),bar_time(newest-11),bar_time(newest-10),bar_time(newest-9),bar_time(newest-8),bar_time(newest-7),bar_time(newest-6),bar_time(newest-5),bar_time(newest-4),bar_time(newest-3),bar_time(newest-2),bar_time(newest-1),bar_time(newest),price_close(oldest),volume(oldest),price_close(newest-13),volume(newest-13),price_close(newest-12),volume(newest-12),price_close(newest-11),volume(newest-11),price_close(newest-10),volume(newest-10),price_close(newest-9),volume(newest-9),price_close(newest-8),volume(newest-8),price_close(newest-7),volume(newest-7),price_close(newest-6),volume(newest-6),price_close(newest-5),volume(newest-5),price_close(newest-4),volume(newest-4),price_close(newest-3),volume(newest-3),price_close(newest-2),volume(newest-2),price_close(newest-1),volume(newest-1),price_close(newest),volume(newest)
2026-08-12T02:01:55.493952-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T02:32:06.617449-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T03:02:17.885119-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T03:32:28.779886-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T04:02:39.695293-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T04:32:50.721603-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T05:03:01.624959-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T05:33:12.524145-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T06:03:23.647011-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
2026-08-12T06:33:34.620863-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,187.36,346573.0,184.06,1203212.0,191.13,2973797.0,192.13,1537913.0,190.71,813331.0,190.38,671758.0,191.69,696640.0,190.1,491629.0,190.66,332941.0,190.7,385053.0,191.25,349350.0,189.88,487233.0,190.03,634650.0,192.22,906093.0,193.07,1883088.0
