wall_clock,bar_time(oldest),bar_time(newest-13),bar_time(newest-12),bar_time(newest-11),bar_time(newest-10),bar_time(newest-9),bar_time(newest-8),bar_time(newest-7),bar_time(newest-6),bar_time(newest-5),bar_time(newest-4),bar_time(newest-3),bar_time(newest-2),bar_time(newest-1),bar_time(newest),price_close(oldest),volume(oldest),price_close(newest-13),volume(newest-13),price_close(newest-12),volume(newest-12),price_close(newest-11),volume(newest-11),price_close(newest-10),volume(newest-10),price_close(newest-9),volume(newest-9),price_close(newest-8),volume(newest-8),price_close(newest-7),volume(newest-7),price_close(newest-6),volume(newest-6),price_close(newest-5),volume(newest-5),price_close(newest-4),volume(newest-4),price_close(newest-3),volume(newest-3),price_close(newest-2),volume(newest-2),price_close(newest-1),volume(newest-1),price_close(newest),volume(newest)
2026-08-12T02:01:54.713940-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T02:32:05.845088-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T03:02:17.156248-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T03:32:28.053301-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T04:02:38.956519-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T04:32:49.969056-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T05:03:00.855368-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T05:33:11.774124-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T06:03:22.825805-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T06:33:33.861230-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T07:03:44.748328-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T07:33:55.672892-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T08:04:06.609337-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T08:34:17.449904-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T09:04:28.439568-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T09:34:39.179592-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,399.08,232961.0,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0
2026-08-12T10:04:50.189552-04:00,,,,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,09:30:00,,,,,,,398.91,190661.0,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0,399.15,267059.0
2026-08-12T10:35:01.032800-04:00,,,,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,09:30:00,10:00:00,,,,,,,399.28,117129.0,399.67,166792.0,400.86,112318.0,400.1,120216.0,399.65,104320.0,400.34,94919.0,400.12,74052.0,399.49,196937.0,399.84,312885.0,401.2,434360.0,398.62,375491.0,399.24,170164.0
