wall_clock,bar_time(oldest),bar_time(newest-13),bar_time(newest-12),bar_time(newest-11),bar_time(newest-10),bar_time(newest-9),bar_time(newest-8),bar_time(newest-7),bar_time(newest-6),bar_time(newest-5),bar_time(newest-4),bar_time(newest-3),bar_time(newest-2),bar_time(newest-1),bar_time(newest),price_close(oldest),volume(oldest),price_close(newest-13),volume(newest-13),price_close(newest-12),volume(newest-12),price_close(newest-11),volume(newest-11),price_close(newest-10),volume(newest-10),price_close(newest-9),volume(newest-9),price_close(newest-8),volume(newest-8),price_close(newest-7),volume(newest-7),price_close(newest-6),volume(newest-6),price_close(newest-5),volume(newest-5),price_close(newest-4),volume(newest-4),price_close(newest-3),volume(newest-3),price_close(newest-2),volume(newest-2),price_close(newest-1),volume(newest-1),price_close(newest),volume(newest)
2026-08-12T02:01:56.847381-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T02:32:07.971407-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T03:02:19.202234-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T03:32:30.107470-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T04:02:41.079467-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T04:32:52.037939-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T05:03:02.959524-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T05:33:13.837601-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T06:03:24.933503-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
2026-08-12T06:33:35.954772-04:00,15:00:00,15:30:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,307.66,79845.0,308.0,285103.0,310.12,152712.0,307.92,91612.0,306.63,57292.0,306.29,76641.0,303.38,55330.0,304.9,77662.0,304.33,34018.0,304.16,38225.0,303.85,31934.0,303.62,44621.0,303.97,31096.0,305.08,67926.0,307.21,252593.0
