wall_clock,bar_time(oldest),bar_time(newest-13),bar_time(newest-12),bar_time(newest-11),bar_time(newest-10),bar_time(newest-9),bar_time(newest-8),bar_time(newest-7),bar_time(newest-6),bar_time(newest-5),bar_time(newest-4),bar_time(newest-3),bar_time(newest-2),bar_time(newest-1),bar_time(newest),price_close(oldest),volume(oldest),price_close(newest-13),volume(newest-13),price_close(newest-12),volume(newest-12),price_close(newest-11),volume(newest-11),price_close(newest-10),volume(newest-10),price_close(newest-9),volume(newest-9),price_close(newest-8),volume(newest-8),price_close(newest-7),volume(newest-7),price_close(newest-6),volume(newest-6),price_close(newest-5),volume(newest-5),price_close(newest-4),volume(newest-4),price_close(newest-3),volume(newest-3),price_close(newest-2),volume(newest-2),price_close(newest-1),volume(newest-1),price_close(newest),volume(newest)
2026-08-12T02:02:00.458176-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T02:32:11.768493-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T03:02:22.792211-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T03:32:33.714590-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T04:02:44.681661-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T04:32:55.588079-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T05:03:06.570251-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T05:33:17.392184-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T06:03:28.636641-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T06:33:39.581753-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T07:03:50.331825-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T07:34:01.407710-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T08:04:12.209381-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
2026-08-12T08:34:23.213496-04:00,,,,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,,,,,,,122.44,731659.0,121.84,564645.0,120.9,433194.0,120.95,355248.0,120.43,482507.0,120.68,362127.0,120.84,297914.0,120.84,323562.0,120.29,329973.0,120.35,319884.0,120.66,411693.0,120.46,1625637.0
